id,franking_percentage,notes,payable_date,dividend_per_share,ex_dividend_date,dividend_date,symbol,dividend_type
,0.0,,2007-02-28,0.157,2006-12-21,,LEP,Interim
,0.0,,2007-08-31,0.168,2007-06-25,,LEP,Final
,0.0,,2008-02-28,0.1675,2007-12-21,,LEP,Interim
,0.0,,2008-08-29,0.1685,2008-06-24,,LEP,Final
,0.0,,2009-02-27,0.15,2008-12-23,,LEP,Interim
,0.0,,2009-08-26,0.15,2009-06-24,,LEP,Final
,0.0,,2010-02-26,0.12,2009-12-23,,LEP,Interim
,0.0,,2010-08-31,0.12,2010-06-24,,LEP,Final
,0.0,,2011-02-28,0.1,2010-12-23,,LEP,Interim
,0.0,,2011-08-31,0.0975,2011-06-24,,LEP,Final
,0.0,,2012-05-03,0.08,2011-12-22,,LEP,Interim
,0.0,,2012-05-09,0.08,2012-06-25,,LEP,Final
,0.0,,2013-05-03,0.08,2012-12-27,,LEP,Interim
,0.0,,2013-05-09,0.08,2013-06-24,,LEP,Final
,0.0,,2014-05-03,0.08199999999999999,2013-12-23,,LEP,Interim
,0.0,,2014-05-09,0.0825,2014-06-26,,LEP,Final
,0.0,,2015-05-03,0.084,2014-12-29,,LEP,Interim
,0.0,,2015-07-09,0.08449999999999999,2015-06-26,,LEP,Final
,0.0,,2016-07-03,0.099,2015-12-29,,LEP,Interim
,0.0,,2016-05-09,0.10099999999999999,2016-06-29,,LEP,Final
,0.0,,2017-06-03,0.1015,2016-12-29,,LEP,Interim
,0.0,100% TAX DEFERRED;DR P SUSPENDED,2017-05-09,0.1025,2017-06-29,2017-06-30,LEP,Final
,0.0,100% TAX DEFERRED;DR P SUSPENDED,2018-05-03,0.1035,2017-12-28,2017-12-29,LEP,Interim
,0.0,SPECIAL,2017-07-17,0.009000000000000001,2017-06-29,2017-06-30,LTN,Interim
,0.0,,2007-09-14,1.1889,2007-06-25,,MAX,Final
,0.0,,2008-03-20,0.2,2007-12-21,,MAX,Interim
,0.0,,2008-09-15,0.82,2008-06-24,,MAX,Final
,0.0,,2009-03-16,0.0,2008-12-23,,MAX,Interim
,0.0,,2009-09-22,0.25,2009-06-24,,MAX,Final
,0.0,,2010-02-26,0.023,2009-12-23,,MAX,Interim
,0.0,,2010-09-09,0.45,2010-06-24,,MAX,Final
,0.0,,2011-03-29,0.01,2010-12-23,,MAX,Interim
,0.0,,2011-09-09,0.6365,2011-06-24,,MAX,Final
,0.0,,2012-02-15,0.01,2011-12-22,,MAX,Interim
,0.0,,2012-07-26,0.53,2012-06-25,,MAX,Final
,0.0,,2013-08-02,0.1,2012-12-21,,MAX,Interim
,0.0,,2013-07-26,0.0467,2013-06-24,,MAX,Final
,0.0,,2014-01-31,0.045,2013-12-23,,MAX,Interim
,0.0,,2014-07-29,0.08,2014-06-26,,MAX,Final
,0.26,,2012-11-16,0.01,2012-10-15,,MFF,Final
,0.0,,2013-05-16,0.01,2013-04-15,,MFF,Interim
,0.0,,2013-11-15,0.01,2013-10-14,,MFF,Final
,0.0,,2014-05-16,0.01,2014-04-29,,MFF,Interim
,0.0,,2014-11-14,0.01,2014-10-13,,MFF,Final
,0.0,,2015-05-15,0.01,2015-04-29,,MFF,Interim
,1.0,,2015-12-11,0.01,2015-10-13,,MFF,Final
,1.0,,2016-05-20,0.01,2016-04-29,,MFF,Interim
,1.0,,2016-11-11,0.01,2016-10-13,,MFF,Final
,0.85,,2017-05-19,0.01,2017-04-28,,MFF,Interim
,1.0,,2017-10-11,0.01,2017-12-10,,MFF,Final
,1.0,1.5C FRANKED@30%; DR P NIL DISCOUNT,2018-05-18,0.015,2018-04-27,2018-04-30,MFF,Interim
,0.0,DRP,2017-07-31,0.05,2017-06-29,2017-06-30,MGE,Final
,0.0,,2005-03-05,0.06480000000000001,2005-03-23,,MGG,Q3
,0.0,DRP,2018-01-16,0.03,2017-12-28,2017-12-29,MGG,Interim
,0.32,,1999-07-30,0.055999999999999994,1999-02-07,,MGR,Q4
,0.32,,1999-10-29,0.059500000000000004,1999-09-24,,MGR,Q1
,0.32,,2000-01-28,0.059500000000000004,1999-12-24,,MGR,Q2
,0.32,,2000-04-28,0.06,2000-03-27,,MGR,Q3
,0.32,,2000-07-28,0.061,2000-06-26,,MGR,Q4
,0.32,,2000-10-27,0.061500000000000006,2000-09-25,,MGR,Q1
,0.32,,2001-01-25,0.062,2000-12-20,,MGR,Q2
,0.32,,2001-04-27,0.0625,2001-03-26,,MGR,Q3
,0.32,,2001-07-27,0.063,2001-06-25,,MGR,Q4
,0.32,,2001-10-26,0.0645,2001-09-24,,MGR,Q1
,0.32,,2002-01-25,0.065,2001-12-21,,MGR,Q2
,0.32,,2002-04-26,0.0655,2002-03-22,,MGR,Q3
,0.32,,2002-07-26,0.067,2002-06-24,,MGR,Q4
,0.32,,2002-10-25,0.06849999999999999,2002-09-23,,MGR,Q1
,0.27,,2003-01-31,0.069,2002-12-23,,MGR,Q2
,0.27,,2003-04-24,0.0695,2003-03-25,,MGR,Q3
,0.27,,2003-07-25,0.083,2003-06-24,,MGR,Q4
,0.4,,2003-10-24,0.079,2003-09-24,,MGR,Q1
,0.4,,2004-01-30,0.08,2003-12-23,,MGR,Interim
,0.4,,2004-04-30,0.081,2004-03-25,,MGR,Interim
,0.4,,2004-07-30,0.08199999999999999,2004-06-24,,MGR,Final
,0.4,,2004-10-29,0.083,2004-09-24,,MGR,Interim
,0.4,,2005-01-28,0.083,2004-12-23,,MGR,Interim
,0.4,,2005-04-29,0.086,2005-03-23,,MGR,Interim
,0.4,,2005-07-29,0.086,2005-06-24,,MGR,Final
,0.4,,2005-10-28,0.0775,2005-09-26,,MGR,Interim
,0.4,,2006-01-27,0.0775,2005-12-22,,MGR,Interim
,0.4,,2006-04-28,0.0775,2006-03-27,,MGR,Interim
,0.4,,2006-07-28,0.0775,2006-06-26,,MGR,Final
,0.2,,2006-10-27,0.07980000000000001,2006-09-25,,MGR,Interim
,0.2,,2007-01-25,0.07980000000000001,2006-12-21,,MGR,Interim
,0.2,,2007-04-27,0.07980000000000001,2007-03-26,,MGR,Interim
,0.2,,2007-07-27,0.07980000000000001,2007-06-25,,MGR,Final
,0.0,,2007-10-26,0.08220000000000001,2007-09-24,,MGR,Interim
,0.0,,2008-01-25,0.08220000000000001,2007-12-21,,MGR,Interim
,0.0,,2008-04-24,0.08220000000000001,2008-03-25,,MGR,Interim
,0.0,,2008-07-25,0.08220000000000001,2008-06-24,,MGR,Final
,0.0,,2008-10-24,0.05,2008-09-24,,MGR,Interim
,0.0,,2009-01-30,0.027999999999999997,2008-12-23,,MGR,Interim
,0.0,,2009-07-31,0.002,2009-06-24,,MGR,Final
,0.0,,2009-10-30,0.02,2009-09-24,,MGR,Interim
,0.0,,2010-01-29,0.02,2009-12-23,,MGR,Interim
,0.0,,2010-04-30,0.02,2010-03-25,,MGR,Interim
,0.0,,2010-07-30,0.02,2010-06-24,,MGR,Final
,0.0,,2010-10-29,0.02,2010-09-24,,MGR,Interim
,0.0,,2011-01-28,0.02,2010-12-23,,MGR,Interim
,0.0,,2011-04-29,0.02,2011-03-25,,MGR,Interim
,0.0,,2011-07-29,0.022000000000000002,2011-06-24,,MGR,Final
,0.0,,2011-10-28,0.02,2011-09-26,,MGR,Interim
,0.0,,2012-01-27,0.02,2011-12-22,,MGR,Interim
,0.0,,2012-04-27,0.02,2012-03-26,,MGR,Interim
,0.0,,2012-07-27,0.024,2012-06-25,,MGR,Final
,0.0,,2013-01-25,0.042,2012-12-21,,MGR,Interim
,0.0,,2013-07-26,0.045,2013-06-24,,MGR,Final
,0.0,,2014-02-27,0.044000000000000004,2013-12-23,,MGR,Interim
,0.0,,2014-08-28,0.046,2014-06-26,,MGR,Final
,0.0,,2015-02-26,0.045,2014-12-29,,MGR,Interim
,0.0,,2015-08-26,0.049,2015-06-26,,MGR,Final
,0.0,,2016-02-29,0.047,2015-12-29,,MGR,Interim
,0.0,,2016-08-30,0.052000000000000005,2016-06-29,,MGR,Final
,0.0,,2017-02-28,0.049,2016-12-29,,MGR,Interim
,0.0,DRP SUSPENDED,2017-08-31,0.055,2017-06-29,2017-06-30,MGR,Final
,0.0,DRP SUSPENDED,2018-02-28,0.05,2017-12-28,2017-12-29,MGR,Interim
,0.0,DRP,2017-07-31,0.05,2017-06-29,2017-06-30,MHG,Final
,1.0,,2001-08-30,0.03,2001-07-31,,MIR,Final
,1.0,,2002-03-14,0.02,2002-02-19,,MIR,Interim
,1.0,,2002-08-15,0.03,2002-07-24,,MIR,Final
,1.0,,2003-12-03,0.02,2003-02-18,,MIR,Interim
,1.0,,2003-08-25,0.03,2003-05-08,,MIR,Final
,1.0,,2004-03-15,0.02,2004-02-17,,MIR,Interim
,1.0,,2004-08-18,0.03,2004-07-27,,MIR,Final
,1.0,,2005-03-23,0.025,2005-03-03,,MIR,Interim
,1.0,,2005-08-24,0.035,2005-04-08,,MIR,Final
,1.0,,2006-08-23,0.04,2006-02-08,,MIR,Final
,1.0,,2006-03-16,0.03,2006-02-23,,MIR,Interim
,1.0,,2007-02-08,0.065,2007-07-16,,MIR,Final
,1.0,,2007-02-03,0.035,2007-08-02,,MIR,Interim
,1.0,,2008-09-02,0.035,2008-01-18,,MIR,Interim
,1.0,,2008-08-08,0.065,2008-07-21,,MIR,Final
,1.0,,2009-02-13,0.035,2009-01-22,,MIR,Interim
,1.0,,2009-07-08,0.065,2009-07-17,,MIR,Final
,1.0,,2010-12-02,0.035,2010-01-21,,MIR,Interim
,1.0,,2010-06-08,0.065,2010-07-20,,MIR,Final
,1.0,,2011-11-02,0.035,2011-01-20,,MIR,Interim
,1.0,,2011-05-08,0.065,2011-07-20,,MIR,Final
,1.0,,2012-10-02,0.035,2012-01-20,,MIR,Interim
,1.0,,2012-03-08,0.065,2012-07-18,,MIR,Final
,1.0,,2013-12-02,0.035,2013-01-22,,MIR,Interim
,1.0,,2013-09-08,0.115,2013-07-25,,MIR,Final
,1.0,,2014-11-02,0.035,2014-01-21,,MIR,Interim
,1.0,,2014-08-08,0.165,2014-07-23,,MIR,Final
,1.0,,2015-10-02,0.035,2015-01-22,,MIR,Interim
,1.0,,2015-07-08,0.135,2015-07-22,,MIR,Final
,1.0,,2016-09-02,0.035,2016-01-20,,MIR,Interim
,1.0,,2016-09-08,0.115,2016-07-25,,MIR,Final
,1.0,,2017-02-14,0.035,2017-01-23,,MIR,Interim
,1.0,10.5C FR@27.5%12.86C  LICCG; 4C SPEC; DRP,2017-10-08,0.105,2017-07-26,2017-07-27,MIR,Final
,1.0,3.5C FRANKED@27.5%;  DRP,2018-02-15,0.035,2018-01-22,2018-01-23,MIR,Interim
,0.0,,1976-11-26,0.0625,1976-01-11,,MLT,Final
,0.0,,1976-07-05,0.0625,1976-08-04,,MLT,Interim
,0.0,,1977-06-05,0.0625,1977-04-18,,MLT,Interim
,0.0,,1977-11-28,0.0625,1977-11-14,,MLT,Final
,0.0,,1978-05-05,0.0625,1978-04-17,,MLT,Interim
,0.0,,1978-11-24,0.0625,1978-10-30,,MLT,Final
,0.0,,1979-04-28,0.0625,1979-02-26,,MLT,Interim
,0.0,,1979-11-23,0.0225,1979-10-16,,MLT,Final
,0.0,,1980-04-30,0.0625,1980-03-24,,MLT,Interim
,0.0,,1981-11-30,0.065,1981-04-11,,MLT,Final
,0.0,,1981-01-05,0.065,1981-08-04,,MLT,Interim
,0.0,,1982-04-30,0.065,1982-03-29,,MLT,Interim
,0.0,,1982-11-30,0.065,1982-08-11,,MLT,Final
,0.0,,1983-04-29,0.065,1983-04-04,,MLT,Interim
,0.0,,1983-11-25,0.075,1983-10-31,,MLT,Final
,0.0,,1984-04-05,0.07,1984-09-04,,MLT,Interim
,0.0,,1984-11-16,0.07,1984-10-22,,MLT,Final
,0.0,,1985-05-17,0.07,1985-07-03,,MLT,Interim
,0.0,,1985-11-15,0.07,1985-10-21,,MLT,Final
,0.0,,1986-05-30,0.07,1986-03-17,,MLT,Interim
,0.0,,1986-11-14,0.075,1986-10-28,,MLT,Final
,0.0,,1987-05-06,0.07,1987-03-16,,MLT,Interim
,1.0,,1987-11-13,0.075,1987-10-27,,MLT,Final
,1.0,,1988-05-20,0.07,1988-02-05,,MLT,Interim
,1.0,,1988-11-15,0.08,1988-10-25,,MLT,Final
,0.0,,1988-11-15,0.05,1988-10-25,,MLT,Special Cash
,1.0,,1989-04-21,0.075,1989-03-04,,MLT,Interim
,0.0,,1989-04-21,0.13,1989-03-04,,MLT,Special Cash
,1.0,,1989-10-11,0.075,1989-10-23,,MLT,Final
,1.0,,1990-05-25,0.035,1990-07-05,,MLT,Interim
,1.0,,1990-04-10,0.04,1990-09-14,,MLT,Final
,1.0,,1991-04-19,0.1,1991-03-28,,MLT,Interim
,1.0,,1991-08-11,0.1,1991-10-21,,MLT,Final
,1.0,,1992-04-22,0.1,1992-07-04,,MLT,Interim
,1.0,,1992-06-11,0.1,1992-10-19,,MLT,Final
,1.0,,1993-04-30,0.1,1993-07-04,,MLT,Interim
,1.0,,1993-10-11,0.1,1993-10-27,,MLT,Final
,1.0,,1994-12-05,0.1,1994-04-28,,MLT,Interim
,1.0,,1994-11-23,0.1,1994-10-11,,MLT,Final
,1.0,,1995-11-15,0.125,1995-01-11,,MLT,Final
,1.0,,1995-12-05,0.1,1995-04-21,,MLT,Interim
,1.0,,1996-05-13,0.14,1996-04-30,,MLT,Interim
,1.0,,1996-05-11,0.16,1996-10-21,,MLT,Final
,1.0,,1997-04-15,0.175,1997-03-24,,MLT,Interim
,1.0,,1997-10-15,0.185,1997-09-25,,MLT,Final
,1.0,,1998-04-18,0.19,1998-03-19,,MLT,Interim
,1.0,,1998-01-10,0.19,1998-09-17,,MLT,Final
,1.0,,1999-03-30,0.2,1999-03-17,,MLT,Interim
,1.0,,1999-09-30,0.21,1999-09-17,,MLT,Final
,1.0,,2000-06-15,0.2,2000-01-06,,MLT,Special Cash
,1.0,,2000-03-24,0.21,2000-10-03,,MLT,Interim
,1.0,,2000-09-27,0.22,2000-12-09,,MLT,Final
,1.0,,2001-03-29,0.22,2001-03-16,,MLT,Interim
,1.0,,2001-06-20,0.2,2001-06-06,,MLT,Special Cash
,1.0,,2001-09-27,0.22,2001-11-09,,MLT,Final
,1.0,,2002-02-14,0.22,2002-01-30,,MLT,Interim
,1.0,,2002-09-20,0.23,2002-08-27,,MLT,Final
,1.0,,2003-04-03,0.23,2003-02-19,,MLT,Interim
,1.0,,2003-09-19,0.25,2003-08-26,,MLT,Final
,1.0,,2004-03-03,0.25,2004-02-19,,MLT,Interim
,1.0,,2004-09-15,0.38,2004-08-25,,MLT,Final
,1.0,,2005-01-03,0.28,2005-02-16,,MLT,Interim
,1.0,,2005-08-30,0.32,2005-08-17,,MLT,Final
,1.0,,2006-01-03,0.33,2006-02-15,,MLT,Interim
,1.0,,2006-08-30,0.47,2006-08-16,,MLT,Final
,1.0,,2007-02-28,0.38,2007-02-14,,MLT,Interim
,1.0,,2007-04-09,0.43,2007-08-15,,MLT,Final
,1.0,,2008-02-27,0.43,2008-05-02,,MLT,Interim
,1.0,,2008-03-09,0.53,2008-08-13,,MLT,Final
,1.0,,2009-11-09,0.35,2009-08-13,,MLT,Final
,1.0,,2009-03-03,0.43,2009-12-02,,MLT,Interim
,1.0,,2011-05-01,0.37,2010-08-12,,MLT,Interim
,1.0,,2010-03-03,0.35,2010-11-02,,MLT,Interim
,1.0,,2010-01-09,0.36,2010-12-08,,MLT,Final
,1.0,,2011-09-20,0.44,2011-08-31,,MLT,Final
,1.0,,2012-04-09,0.4,2012-08-15,,MLT,Final
,1.0,,2012-02-29,0.38,2012-09-02,,MLT,Interim
,1.0,,2013-06-03,0.39,2013-02-14,,MLT,Interim
,1.0,,2013-04-09,0.455,2013-08-15,,MLT,Final
,1.0,,2014-04-03,0.08199999999999999,2014-02-13,,MLT,Interim
,1.0,,2014-03-09,0.098,2014-08-14,,MLT,Final
,1.0,,2015-03-09,0.10300000000000001,2015-08-13,,MLT,Final
,1.0,,2015-03-03,0.085,2015-12-02,,MLT,Interim
,1.0,,2016-03-03,0.087,2016-11-02,,MLT,Interim
,1.0,,2016-02-09,0.099,2016-11-08,,MLT,Final
,1.0,,2017-02-03,0.087,2017-02-15,,MLT,Interim
,1.0,,2017-05-09,0.1,2017-10-08,,MLT,Final
,1.0,8.8C FRANKED @ 30%;  DRP NIL DISCOUNT,2018-01-03,0.08800000000000001,2018-02-14,2018-02-15,MLT,Interim
,0.0,,2013-04-19,0.024,2013-02-04,,MQA,Interim
,0.0,,2013-04-10,0.033,2013-09-17,,MQA,Interim
,0.0,,2014-04-04,0.05,2014-03-17,,MQA,Interim
,0.0,,2014-08-10,0.064,2014-09-22,,MQA,Capital Return
,0.0,,2014-08-10,0.018000000000000002,2014-09-22,,MQA,Final
,0.0,,2015-03-31,0.047,2015-03-20,,MQA,Capital Return
,0.0,,2015-03-31,0.06,2015-03-20,,MQA,Interim
,0.0,,2015-09-30,0.09300000000000001,2015-09-18,,MQA,Capital Return
,0.0,,2015-09-30,0.1,2015-09-18,,MQA,Final
,0.0,,2016-03-31,0.09,2016-03-17,,MQA,Interim
,0.0,,2016-09-30,0.09,2016-09-21,,MQA,Final
,0.0,,2017-07-04,0.1,2017-03-30,,MQA,Interim
,0.0,UNFRANKED; NIL CFI,2017-09-29,0.1,2017-09-20,2017-09-21,MQA,Final
,0.0,,2018-04-13,0.12,2018-05-04,,MQA,Interim
,0.0,1.4C FOREIGN SRC; 6. 55C TAX DEF; DRP,2017-07-18,0.5763,2017-07-03,2017-07-04,MVA,Interim
,0.02,1.0614C FR@30%; 3.38 14C FOREIGN SRC; DRP,2018-01-23,0.58,2018-01-02,2018-01-03,MVA,Final
,0.91,68.3128C FRANKED@30% ; DRP NIL DISCOUNT,2017-07-18,0.7490000000000001,2017-07-03,2017-07-04,MVB,Interim
,0.87,67.7508C FRANKED@30% ; 4.719C CFI; DRP,2017-12-18,0.78,2017-12-01,2017-12-04,MVB,Interim
,0.73,40.685C FRANKED@30%;  2.559C CFI; DRP,2017-07-18,0.5601,2017-07-03,2017-07-04,MVE,Interim
,0.58,25.929C FRANKED@30%;  3.1905C CFI; DRP,2018-01-23,0.45,2018-01-02,2018-01-03,MVE,Final
,0.86,20.698C FRANKED@30%;  2.47C CFI; DRP,2017-07-18,0.242,2017-07-03,2017-07-04,MVR,Interim
,0.5,23.808C FRANKED@30%; 1.7184C CFI; DRP,2018-01-23,0.48,2018-01-02,2018-01-03,MVR,Final
,0.72,19.547C FRANKED@30%;  1.21C CFI; DRP,2017-07-18,0.2721,2017-07-03,2017-07-04,MVS,Interim
,0.62,21.5425C FRANKED@30% ; 1.5995C CFI; DRP,2018-01-23,0.35,2018-01-02,2018-01-03,MVS,Final
,0.0,,2007-10-15,0.01,2007-09-25,,MVT,Interim
,0.55,17.457C FRANKED@30%;  2.57C CFI; DRP,2017-07-18,0.3146,2017-07-03,2017-07-04,MVW,Interim
,0.51,27.6804C FRANKED@30% ; 5.4702C CFI; DRP,2018-01-23,0.54,2018-01-02,2018-01-03,MVW,Final
,0.0,DRP SUSPENDED,2018-12-01,0.0219,2017-12-29,2018-01-02,MXT,Final
,0.0,,2018-08-02,0.008100000000000001,2018-01-31,2018-02-01,MXT,Interim
,1.0,DRP NIL DISCOUNT,2018-08-03,0.0073,2018-02-28,2018-03-01,MXT,Interim
,0.0,EST 0.81C; DRP NIL D ISCOUNT,2018-10-04,0.008100000000000001,2018-03-29,2018-04-03,MXT,Interim
,0.0,,2018-08-05,0.0078000000000000005,2018-04-30,,MXT,Interim
,1.0,,2015-11-13,0.02,2015-10-21,,NAC,Final
,1.0,,2016-12-05,0.0225,2016-04-19,,NAC,Interim
,1.0,,2016-11-30,0.025,2016-11-11,,NAC,Final
,1.0,,2017-04-28,0.025,2017-10-04,,NAC,Interim
,1.0,2.5C FRANKED@30%;DRP  NIL DISCOUNT,2017-08-11,0.025,2017-10-23,2017-10-24,NAC,Final
,1.0,2.75C FRANKED@30%;DR P NIL DISCOUNT,2018-06-04,0.0275,2018-03-19,2018-03-20,NAC,Interim
,1.0,,2013-10-23,0.025,2013-10-10,,NCC,Final
,1.0,,2014-04-15,0.0275,2014-02-04,,NCC,Interim
,1.0,,2014-03-12,0.03,2014-11-20,,NCC,Final
,1.0,,2015-03-31,0.0325,2015-03-24,,NCC,Interim
,1.0,,2015-12-11,0.03,2015-10-20,,NCC,Final
,1.0,,2016-04-29,0.0325,2016-06-04,,NCC,Interim
,1.0,,2016-11-11,0.035,2016-10-19,,NCC,Final
,1.0,,2017-04-21,0.035,2017-03-04,,NCC,Interim
,1.0,3.5C FRANKED @30%; D RP NIL DISCOUNT,2017-01-11,0.035,2017-10-16,2017-10-17,NCC,Final
,1.0,,2018-03-28,0.0375,2018-12-03,,NCC,Interim
,0.0,DRP NIL DISCOUNT,2017-07-18,0.035519999999999996,2017-07-03,2017-07-04,NDQ,Final
,0.0,100% FOREIGN SOURCE;  DRP,2018-01-17,0.022682,2018-01-02,2018-01-03,NDQ,Interim
,1.0,,2004-12-24,0.04,2004-06-12,,NSC,Interim
,1.0,,2005-04-22,0.02,2005-04-04,,NSC,Interim
,1.0,,2005-10-28,0.03,2005-10-10,,NSC,Final
,1.0,,2006-04-21,0.03,2006-03-04,,NSC,Interim
,1.0,,2006-11-29,0.04,2006-09-11,,NSC,Interim
,1.0,,2006-09-29,0.035,2006-11-09,,NSC,Final
,1.0,,2007-04-24,0.04,2007-02-04,,NSC,Interim
,1.0,,2007-08-24,0.04,2007-03-08,,NSC,Final
,1.0,,2008-10-01,0.05,2007-12-17,,NSC,Interim
,1.0,,2008-04-24,0.04,2008-02-04,,NSC,Interim
,1.0,,2008-12-09,0.04,2008-08-18,,NSC,Final
,1.0,,2010-12-03,0.02,2010-01-22,,NSC,Interim
,1.0,,2010-05-10,0.05,2010-06-09,,NSC,Final
,1.0,,2011-04-21,0.032,2011-03-28,,NSC,Interim
,1.0,,2011-04-10,0.04,2011-05-09,,NSC,Final
,0.0,,2012-08-03,0.038,2012-02-17,,NSC,Interim
,0.0,,2012-09-25,0.047,2012-08-27,,NSC,Final
,0.2,,2013-03-22,0.038,2013-02-28,,NSC,Interim
,0.5,,2013-09-24,0.04,2013-08-26,,NSC,Final
,0.5,,2014-09-30,0.046,2014-03-09,,NSC,Final
,0.25,,2014-03-31,0.04,2014-07-03,,NSC,Interim
,0.5,,2015-02-27,0.04,2015-02-13,,NSC,Interim
,0.5,,2015-09-30,0.037000000000000005,2015-07-09,,NSC,Final
,0.5,,2016-03-25,0.026000000000000002,2016-02-18,,NSC,Interim
,0.5,,2016-10-14,0.037000000000000005,2016-09-29,,NSC,Final
,0.5,,2017-03-24,0.027000000000000003,2017-02-16,,NSC,Interim
,0.5,,2017-10-13,0.039,2017-03-10,,NSC,Final
,1.0,2.5C FRANKED @30%; D RP NIL DIS,2018-03-29,0.025,2018-03-13,2018-03-14,NSC,Interim
,0.0,,2014-08-26,0.038,2014-06-26,,NSR,Final
,0.0,,2015-02-27,0.04,2014-12-29,,NSR,Interim
,0.0,,2015-08-31,0.042,2015-06-26,,NSR,Final
,0.0,,2016-02-26,0.043,2015-12-29,,NSR,Interim
,0.0,,2016-08-29,0.044000000000000004,2016-06-29,,NSR,Final
,0.0,,2017-02-27,0.046,2016-12-29,,NSR,Interim
,0.0,DRP,2017-08-30,0.046,2017-06-29,2017-06-30,NSR,Final
,0.0,EST 4.7C; DRP,2018-02-26,0.047,2017-12-28,2017-12-29,NSR,Interim
,0.6,,2004-09-07,0.05,2004-06-30,,OEQ,Interim
,1.0,,2005-07-10,0.015,2005-09-26,,OEQ,Final
,1.0,,2006-07-04,0.015,2006-03-27,,OEQ,Interim
,1.0,,2006-10-19,0.03,2006-06-10,,OEQ,Final
,1.0,,2007-03-15,0.015,2007-02-03,,OEQ,Interim
,1.0,,2007-09-21,0.02,2007-11-09,,OEQ,Final
,1.0,,2008-03-28,0.015,2008-03-13,,OEQ,Interim
,1.0,,2008-09-26,0.005,2008-09-15,,OEQ,Final
,1.0,0.9C FRANKED @ 27.5% ; SPECIAL,2017-09-29,0.009000000000000001,2017-09-21,2017-09-22,OEQ,Interim
,0.63,16.4229C FR@34.1511% ; 2.0170C CFI; DRP,2017-07-11,0.261538,2017-06-29,2017-06-30,OZF,Final
,0.95,74.3564C FR@30.8615% ; 3.5652C CFI; DRP,2018-01-11,0.743564,2017-12-28,2017-12-29,OZF,Interim
,1.0,,2008-08-22,0.002,2008-06-08,,OZG,Final
,1.0,,2010-02-15,0.003,2010-01-25,,OZG,Interim
,1.0,,2010-08-16,0.011000000000000001,2010-03-08,,OZG,Final
,1.0,,2011-02-15,0.005,2011-01-25,,OZG,Interim
,1.0,,2011-08-16,0.012,2011-03-08,,OZG,Final
,1.0,,2012-02-15,0.002,2012-01-25,,OZG,Interim
,1.0,,2012-08-16,0.008,2012-02-08,,OZG,Final
,1.0,,2013-01-02,0.005,2013-01-14,,OZG,Interim
,1.0,,2013-08-15,0.01,2013-02-08,,OZG,Final
,1.0,,2014-02-17,0.0075,2014-01-28,,OZG,Interim
,1.0,,2014-08-25,0.0075,2014-07-08,,OZG,Final
,1.0,,2015-02-24,0.0075,2015-06-02,,OZG,Interim
,1.0,,2015-08-27,0.0075,2015-07-08,,OZG,Final
,1.0,,2016-02-19,0.0025,2016-01-02,,OZG,Interim
,1.0,,2016-08-25,0.0025,2016-08-08,,OZG,Final
,1.0,,2017-02-20,0.0025,2017-01-02,,OZG,Interim
,1.0,,2017-08-24,0.0025,2017-07-08,,OZG,Final
,1.0,0.25C FRANKED @30%;  DRP,2018-02-20,0.0025,2018-01-31,2018-02-01,OZG,Interim
,0.9,11.1019C FR@31.4009% ; 1.033C CFI; DRP,2017-07-11,0.123609,2017-06-29,2017-06-30,OZR,Final
,0.96,8.8612C FR@32.9129%;  0.0755C CFI; DRP,2018-01-11,0.092183,2017-12-28,2017-12-29,OZR,Interim
,1.0,,2016-06-10,0.025,2016-09-14,,PAF,Final
,1.0,,2017-06-04,0.02,2017-03-15,,PAF,Interim
,1.0,2.5C FRANKED @27.5%;  DRP NIL DISCOUNT,2017-05-10,0.025,2017-09-13,2017-09-14,PAF,Final
,1.0,2.5C FRANKED @27.5%;  DRP NIL DISCOUNT,2018-05-04,0.025,2018-03-14,2018-03-15,PAF,Interim
,1.0,1C FRANKED @ 30%; DR P,2017-09-13,0.01,2017-08-22,2017-08-23,PAI,Final
,1.0,,2018-03-19,0.04,2018-02-03,,PAI,Interim
,1.0,,2016-09-29,0.015,2016-07-09,,PGF,Final
,1.0,,2016-03-31,0.015,2016-09-03,,PGF,Interim
,1.0,,2017-09-28,0.018000000000000002,2017-06-09,,PGF,Final
,1.0,,2017-03-30,0.016,2017-08-03,,PGF,Interim
,1.0,,2018-03-29,0.018000000000000002,2018-07-03,,PGF,Interim
,1.0,,2005-10-21,0.03,2005-09-30,,PIA,Final
,1.0,,2006-07-28,0.027000000000000003,2006-03-07,,PIA,Interim
,1.0,,2006-10-19,0.016,2006-09-28,,PIA,Final
,1.0,,2007-03-16,0.04,2007-02-26,,PIA,Interim
,1.0,,2007-10-18,0.03,2007-09-27,,PIA,Final
,1.0,,2008-03-31,0.05,2008-11-03,,PIA,Interim
,1.0,,2010-08-10,0.06,2010-09-21,,PIA,Final
,1.0,,2013-03-25,0.017,2013-05-03,,PIA,Interim
,0.28,,2013-11-20,0.025,2013-10-18,,PIA,Final
,0.06,,2014-04-16,0.035,2014-01-04,,PIA,Interim
,0.23,,2014-01-10,0.03,2014-09-18,,PIA,Final
,0.0,,2015-09-18,0.08,2015-03-09,,PIA,Final
,0.18,,2015-04-29,0.04,2015-04-15,,PIA,Interim
